Month,ATRISCO_1_SP24-79,ATRISCO_2_SP22-79,ATRISCO_3_SP22-79,ATRISCO_4_SP22-79,BURTON_1_SP30-79,BURTON_2_SP14-79,BURTON_3_SP14-79,BURTON_4_SP30-79,BURTON_5_SP37-79,CHARLES_1_SP16-79,CHARLES_2_SP16-79,CHARLES_3_SP16-79,CHARLES_4_SP16-79,CHARLES_5_SP33-79,COLLEGE_1_SP23-79,COLLEGE_2_SP23-79,CORONADO_1_SP30-79,CORONADO_2_SP39-79,DURANES_1_SP13-79,DURANES_2_SP13-79,DURANES_3_SP12-79,DURANES_4_SP12-79,DURANES_5_SP12-79,DURANES_6_SP12-79,DURANES_7_SP12-79,GONZALES_1_SP39-79,GONZALES_2_SP36-79,GONZALES_3_SP52-79,GRIEGOS_1_SP13-79,GRIEGOS_3_SP12-79,GRIEGOS_4_SP12-79,LEAVITT_1_SP17-79,LEAVITT_2_SP17-79,LEAVITT_3_SP30-79,LEYENDCKR_1_SP13-79,LEYENDCKR_2_SP13-79,LEYENDCKR_3_SP13-79,LEYENDCKR_4_SP13-79,LOMAS_1_SP14-79,LOMAS_5_SP30-79,LOMAS_6_SP30-79,LOVE_1_SP13-79,LOVE_3_SP13-79,LOVE_4_SP13-79,LOVE_5_SP13-53,LOVE_6_SP16-79,LOVE_7_SP16-79,LOVE_8_SP16-79,METRODETCTR_SP58-79,MILES_1_SP19-65,NM_UTL_1_SP14-79,NM_UTL_2_SP15-79,NM_UTL_3_SP23-79,NM_UTL_4_SP43-79,NM_UTL_5_SP49-79,NM_UTL_7,NM_UTL_8,NM_UTL_9,PONDEROSA_2_SP16-79,PONDEROSA_3_SP19-65,PONDEROSA_4_SP21-79,PONDEROSA_6_SP21-79,RIDGECREST_1_SP15-79,RIDGECREST_2_SP19-79,RIDGECREST_3_SP16-79,RIDGECREST_4_SP16-79,RIDGECREST_5_SP35-79,SAN_JOSE_1_SP12-58,SAN_JOSE_2A_SP30-79,SAN_JOSE_3A_SP22-79,SANTABAR_1_SP15-79,THOMAS_1_SP13-79,THOMAS_2_SP13-64,THOMAS_3_SP13-56,THOMAS_4_SP13-79,THOMAS_5_SP33-79,THOMAS_6_SP33-79,THOMAS_7_SP33-79,THOMAS_8_SP39-79,VOLANDIA_1_SP14-79,VOLANDIA_2_SP14-79,VOLANDIA_3_SP14-79,VOLANDIA_4_SP14-79,VOLANDIA_5_SP14-79,VOLANDIA_6_SP14-79,VOLCLIFFS_1_SP16-79,VOLCLIFFS_2_SP16-79,VOLCLIFFS_3_SP30-79,WALKER_1_SP28-79,WALKER_2_SP31-79,WALKER_3_SP44-79,WALKER_4_SP44-79,WEBSTER_1_SP23-79,WEBSTER_2_SP23-79,WEST_MESA_1_SP13-79,WEST_MESA_3_SP16-54,WEST_MESA_4_SP17-69,YALE_1_SP17-79,YALE_2_SP16-79,YALE_3_SP16-79,ZAMORA_1_SP39-79,ZAMORA_2_SP49-79
8/1/2010,0,21524701.01,19487379.45,12912169.92,0,62361621.86,38836915.52,141213.9202,75925624.49,62744760.25,7480066.807,63628234.6,56378561.42,38284800,0,180792.5855,264345.7622,7862716,2664176.403,41329156.24,20725212.6,0,0,17728487.58,38198756.37,8713678.604,19867706.46,13696726.77,33280202.55,25322518.16,11038531.91,102285.7998,19021609,768386.7917,0,67526533.48,45756767.39,53085981.47,17326968.07,65140835.67,49915882.64,8350344.599,23535177.77,22774479.55,0,13026698.36,24705821.91,67596290.04,3942374.017,0,NA,NA,NA,NA,NA,NA,NA,NA,37992943.25,0,52757.51292,0,27554604.13,33429865.85,43994021.51,60558519.05,99409599.16,0,225919.1683,404177.4207,750198.7217,29262592.29,0,0,18782992.05,507633.6715,60892612.47,63109888.94,23131928.71,52726883.87,69670764.6,39517968.68,87879578.14,46484005.04,81546628.5,36004378.67,20433411.28,14136452.87,1068259.744,703413.6595,353375.9495,412798.7428,9984963.36,896195.4173,0,0,0,55555874.6,16600842.55,383546.2748,3899172.469,15968714.84
9/1/2010,801474.6881,13702044.44,18654467.48,17411324.31,6568648.527,53792345.76,42488392.24,425329.5296,75071547.04,50924625.35,87578444.63,48047085.77,35839505.25,25888946.34,0,0,296435.7169,11487679.75,5324977.575,43994034.33,20867521.07,0,0,17766270.35,36975420.94,0,0,0,29111963.26,16375610,9526931.19,0,18835626.83,0,0,54455410.37,42724345.96,46757585.77,18888374.63,61493058.7,52160995.57,5501669.372,21290182.04,21952143.98,0,15919835.85,27913513.26,57060391.66,3547331.962,0,NA,NA,NA,NA,NA,NA,NA,NA,39244305.55,0,48603.20792,0,30485079.64,42868985.53,48457397.15,61278714.82,83693821.27,0,274782.5694,482096.5977,1937802.967,45810604.55,0,0,21723559.75,0,73234606.43,68133958.67,29403667.87,57687593.18,65305817.96,40290477.54,78560560.55,47231602.12,62926284.86,29105159.19,11026847.79,0,4342288.088,0,320936.4084,340877.1936,8148443.689,575477.5578,44300.7926,0,301974.6979,29870068.28,3752703.275,421242.0568,7136373.702,26501267.97
10/1/2010,0,7728336.166,8755572.58,4025617.402,23080023.12,37992422.08,42843312.41,257467.4685,64319035.82,14428587.81,89855167.66,35858338.36,42762965.99,30377592.68,0,0,0,6103756.677,2384071.763,13499425.17,9388697.485,0,61931.30951,8883323.483,12088785.19,0,0,0,20794518.65,14963722.03,3953562.971,0,0,0,0,45527453.69,44597403.85,38794049.3,19657203.56,55525958.3,998283.3028,6912000,16473893.1,18737824.28,0,15098889.33,26788646.63,57748587.11,3680003.121,0,NA,NA,NA,NA,NA,NA,NA,NA,29166053.82,0,0,0,17914637.55,27424504.71,21475467.62,13271390.83,78624334.11,0,184673.3449,344573.4038,9129486.728,38091228.88,0,0,24575520.59,0,62250023.51,37788540.94,16853639.01,41847402.83,56364494.68,32607049.84,76196004.11,32754507.02,57857374.87,12302516.34,793278.9218,19437291.77,0,0,0,0,0,0,0,0,0,37641949.61,8372518.243,176909.4526,0,0
11/1/2010,0,8641379.177,45057.04333,5927616.279,12770327.92,19343443.33,23631248.79,293822.2814,49969288.9,73267577.74,27056170.01,30226828.87,19183372.45,9822757.279,0,0,110308.9144,2609443.628,2274204.65,10454184.89,7207316.232,0,7423792.85,5147689.683,9503541.387,0,0,0,10586833.63,8539309.63,2574944.7,0,0,0,18224.24165,15672784.36,20319583.39,35934854.4,9822966.978,6881385.367,0,0,16723156.85,20059466.14,0,5046269.085,16171374.03,51758109.99,3780981.043,0,NA,NA,NA,NA,NA,NA,NA,NA,23789469.09,0,22701.15622,0,9836332.708,21036864.6,0,25010509.47,41209597.68,0,0,0,7757199.058,16615305.65,0,0,30089029.57,0,33198245.83,34961798.33,2367464.106,26612288.98,39364229.74,27533604.5,68271491.32,8292517.795,27224867.93,16719316.27,323470.2275,7118062.845,1097337.003,0,0,0,0,0,0,0,0,30123015.85,3857741.384,0,8185860.328,0
12/1/2010,1136866.626,3626942.097,5554988.366,3797591.981,7656001.166,30561908.34,17246922.97,231947.357,35956091.39,33133164.9,38363297.94,25895859.85,31124389.29,14942081.13,0,278581.8272,274900.0924,1803089.229,2802635.555,13216292.05,10914202.59,0,13845322.78,7541130.574,8280201.933,0,0,0,13909210.01,4549906.468,718153.4181,0,868621.7639,309991.0735,26286712.33,26320595.23,24595160.75,26644181.94,1595615.392,16852658.9,0,0,14009212.1,12088801.52,0,5631511.661,18771270.3,25404070.8,3681760.976,0,NA,NA,NA,NA,NA,NA,NA,NA,11698719.91,0,0,0,11961297.84,26341402.1,0,15707995.56,12480003.49,0,196580.5222,422275.032,10407392.39,11632586.64,0,0,10349992.01,277169.4239,47175825.27,12416467.57,3633937.597,21733582.38,21666690.35,0,19844498.87,0,29140227.55,19836246.27,11419435.01,2262411.42,221374.8846,0,0,266002.9396,366690.2682,449185.9002,0,0,0,32441015.54,2577232.02,325560.3039,4612809.714,2139968.787
1/1/2011,501114,5669274,3952746,2287010,8529077,17500350,23900794,294558,32438707,37032611,15883300,27581546,29486668,25086585,0,30002,305966,2325753,909059,8256643,6535872,0,11301730,5690831,7503266,323989,491134,43998,12360088,2140030,2958563,0,81448,330516,39340824,22362535,30307712,42873098,3969893,23655104,0,0,11482735,0,0,8123736,13463765,27443735,3752507,0,NA,NA,NA,NA,NA,NA,NA,NA,14959289,0,0,0,12845670,25394235,0,21028169,23842412,0,224141,412777,5510097,18680620,0,0,7608876,297520,22589953,19537037,6691332,31503904,23723267,31195,28122902,3953,24116500,16274430,11901104,880630,249080,361000,0,297894,322590,491339,0,0,0,30900710,2914738,385282,1858564,5452268
2/1/2011,326039.0383,9097820.487,4377731.342,3600197.117,16213151.56,37444339.12,18604459.21,577835.4359,31072384.23,45898710.84,18986733.79,598872.1341,25726102.85,27866473.34,0,0,292607.4957,3743772.225,1865504.041,15444338.55,2900654.352,0,15919181.38,8057936.552,8939381.076,325254.9523,276661.4621,0,10565597.09,28633.32915,2096300.293,0,164890.3868,371822.7932,40315435.92,35521347.94,13243070.84,31870994.18,2203542.317,2529629.758,0,0,15754364.66,0,0,3940667.38,16429863.89,25295581.82,1586664.046,0,NA,NA,NA,NA,NA,NA,NA,NA,11991756.83,0,0,0,10750421.04,4998204.762,0,16442869.71,28571010.03,0,319309.1585,594152.2944,8305895.535,13089255.11,0,0,11685128.86,353259.976,24465930.4,6592898.916,470650.2088,20533178.53,24120693.97,0,9970360.186,5023739.617,25576670.41,3029995.671,5296120.129,16447237.54,277190.077,402202.6104,0,324846.8073,248001.6072,562488.4108,0,0,0,36229771.36,6809868.612,368211.1225,0,13861554.55
3/1/2011,0,13011856.22,4039561.679,2222793.633,12055593.18,29874283.02,37473641.86,127854.1421,4848818.022,34457552.96,17975788.62,30764702.35,14730364.89,18211600.79,0,0,0,1622964.589,4155093.189,32210090.92,11441609.65,0,22186982.04,8989352.393,10764417.8,0,0,0,21426774.38,3648695.437,3113209.099,0,0,0,38591988.1,13388019,38270062.71,2450034.28,12670341.75,1440663.124,0,0,18346373.74,0,0,5657197.242,7239.329094,35249679.53,5436824.39,0,NA,NA,NA,NA,NA,NA,NA,NA,21197416.74,0,0,4.60720121,24519677.89,43549719.64,0,14668518.59,30393438.13,0,0,0,20365632.19,0,0,0,14563808.74,10300.44004,22936475.24,5904664.469,13320792.81,28111211.86,16059226.96,0,48688959.7,37333248.03,17925613.99,27919308.05,4649231.446,0,0,0,0,0,295719.7233,349956.3603,0,0,0,36738170.26,5388872.86,102272.3044,0,29668165.38
4/1/2011,542152.5241,11957022.78,2586563.057,2018843.797,14125057.4,36309108.29,44761751.55,135267.8272,23727563.74,43390203.68,19112885.68,49417909.37,38398415.42,42293253.15,0,0,476639.301,2873597.077,2408168.474,13675673.94,10440870.74,0,15868326.98,9039242.263,13311889.9,525456.8894,304267.027,0,2715316.09,19150680.01,2861982.464,0,246071.6884,592113.6161,30993877.05,19639456.19,21060034.75,28645712.15,19548545.19,1061485.159,0,0,22968289.97,0,0,979177.3422,25167807.95,47620663.79,3929283.931,0,NA,NA,NA,NA,NA,NA,NA,NA,35138004.51,0,0,0,21966009.11,34986220.31,26648753.16,18024164.85,43411207.96,0,174044.3206,319518.9494,15426919.12,23287531.84,0,0,23151659.39,0,55863680.67,0,26733530.04,25200658.67,56387324.38,570220.3464,55550223.4,56380698.03,25974246.15,27896047.44,3848476.226,14044062.02,239969.5745,651651.852,0.122128521,482505.8916,289236.87,897383.7287,0,0,0,44787183.6,7364934.098,613962.0806,0,7278320.066
5/1/2011,0,9006720.725,2827582.333,113485.0617,13649501.48,44921107.84,42493893.64,154631.5011,37870815.56,69193763.86,32697990.94,32783896.52,7497049.675,21685698.04,0,0,0,61701.14869,3346459.954,17413897.07,12291607.31,0,15274580.31,10325825.98,9399714.231,0,0,82900.83358,0,12406679,395412.7113,0,0,0,42280461.71,16326952.82,24922457.16,25999853.11,19731102.8,0,5351875.244,0,21470017.77,0,0,561716.8527,22489186,48030038.02,4183402.268,0,NA,NA,NA,NA,NA,NA,NA,NA,24325215.37,0,0,0,13931475.06,12777959.88,44145378.49,34485876.36,33080907.52,0,0,244259.9402,13749995.6,36419630.58,0,0,22892172.05,0,47466000.32,0,24241159.02,13830264.86,41150731.01,25774966.1,45814735.37,36705959.5,16136884.58,6955811.184,9458278.34,1657435.623,0,0,0,0,0,0,0,0,0,53603917.43,11567144.9,134337.2575,0,1257341.744
6/1/2011,337371.2921,9359130.65,9499446.537,2322518.092,33178935.17,51251227.2,51279923.34,149286.8527,50330358.36,95283023.66,37456330.66,68094206.36,31915035.64,28370654.37,0,68163.04828,262529.9727,3119072.916,5383638.147,6514841.788,15935521.47,0,20336571.06,9545521.174,26849853.8,334712.1773,460810.6933,0,0,23161532,3243490.191,0,174929.7445,420818.326,53538559,42508789.52,39537498.45,50864148.12,22013135.51,0,56924426.86,0,19737712.51,10690804.12,0,200002.3101,10228764.97,69486531.24,6299228.996,0,NA,NA,NA,NA,NA,NA,NA,NA,43904858.61,0,6656.724106,0,12460369.64,45916466.48,35897713.93,39007033.91,43822528.04,0,119276.5805,0,23856314.62,39741155.88,0,0,25056702.86,326387.8345,61639122.79,0,29307177.96,59044704.73,38953867.72,64175388.67,67585600.48,27112892.79,42821655.8,28170829.92,22987784.15,51906.59081,254187.3783,360583.2138,72872.79136,286314.4916,224978.1072,452894.3773,0,0,0,81716326.28,15060652.08,379490.7447,0,11746721.37
7/1/2011,583702.081,11017541.44,16123672.37,7274579.141,42309222.22,55675988.97,48382197.78,250054.4703,57095854.33,69627657.89,78460795.02,68461200.49,90096437.13,38288111.17,62650.30462,8062.393463,257438.2367,17417404.21,2795603.886,6278254.718,8002816.513,0,12626764.84,7700758.897,16313443.31,14690498.41,49244392.3,46684208.04,0,22508891.32,5097813.642,0,159438.4109,358859.086,79308354.14,40117615.19,64843720.83,51729294.72,32394738.56,0,51821042.45,0,25687649.94,43814644.08,0,16378203.94,27812441.21,38496505.44,4705905.742,0,NA,NA,NA,NA,NA,NA,NA,NA,49973462.12,0,0,0,19925483.95,64765085.55,40124028.99,80672989.36,64552187.46,0,0,234744.3709,42995026.92,40705485.05,0,0,26342788.31,300295.4363,69721397.06,0,35744386.49,69133850.08,30706150.57,58025099.65,49311708.9,62349316.26,75775331.04,53228873.62,0,8013098.307,256687.624,348680.7202,0,254123.3233,496998.3635,492129.0974,0,0,0,78260671.05,17616806.78,347479.2781,0,38202381.37
8/1/2011,43621.30261,23161146.86,33337857.01,23837691.4,75156834.38,60132184.81,49588946.03,122138.5859,72222907.83,71562304.97,70184783.18,83009584.63,69838945.42,39396619.24,0,0,818321.7772,27984450.28,2889197.664,19656000,12046434.06,0,4318930.274,6379508.536,9951117.641,11448652.75,47924593.96,60939065.64,13881442.98,37439524.05,18957203.66,309337.3948,168049.5762,610316.635,83938163.31,0,63646219.52,58717057.5,31667528.59,0,46392675.34,0,38679672.63,43719217.36,0,16698122.7,31964218.4,64867026.72,3789607.786,0,NA,NA,NA,NA,NA,NA,NA,NA,48467816.85,0,0,0,39898339.39,34940092.1,89231053.5,64315237.4,108182251.7,0,221781.2473,396760.1962,36086987.28,42551969.92,0,0,26229721.69,155890.8314,63849707.68,0,33825867.78,74795967.44,43989411.92,64407512.75,66024588.89,59209406.87,86661782.88,66483854.78,0,14522918.5,373716.9205,320545.3882,0,37538.03772,950063.5094,1188710.28,0,0,23298.22583,85606119.49,19147040.66,661850.0123,0,21633715.81
9/1/2011,301283.023,12823298.12,18510998.91,6805314.92,72929378.83,67845657.11,57011309.16,363419.9884,94000717.01,136223804.9,110344878.6,92403173.15,71188894.75,39338692.03,248670.7857,417013.6111,279964.5241,37040588.51,2980613.538,38412000,23055526.95,0,6511349.078,12996787.99,25991146.5,34526284.08,74083495.76,22556927.24,39083913.04,27819683.12,14875370.43,0,170110.9969,385950.0643,110523212.1,0,91978651.14,74897875.36,31841069.45,6159079.268,44106290.95,0,37082830.05,37353850.86,0,13218762.84,23777875.21,59719114.54,3838073.605,0,NA,NA,NA,NA,NA,NA,NA,NA,42766062.27,0,0,0,40233815.2,42518208.15,84845124.67,61528729.12,78619082.92,0,0,0,29608359.32,37996312.95,0,0,23778129.23,0,57441802.18,0,27243544.54,65437668.11,65498033.37,69711640.8,90084668.77,63032681.76,82395948.05,59447075.14,22716369.83,0,343674.0655,377026.9417,624478.5085,465678.7344,446446.0782,531714.0375,0.057127584,0,0,72411639.42,3097419.284,364526.5729,0,7594500.342
10/1/2011,267904.2671,5375222.511,6004256.64,247652.7338,40878711.14,44149892,49318205.26,118548.1984,99035830.94,116835722.9,83457146.65,92325522.64,53734239.35,23899387.77,236836.3707,308299.4573,226463.9003,7255905.793,1958955.978,7258903.984,17632997.96,0,13295508.04,10236924.97,18388674.14,14766137.41,53136568.2,69281905.39,39381728.06,28626403.48,9208686.507,48873.26772,161468.2745,362585.4479,107848719.9,0,75644752.96,62820682.75,14312992.33,29702046.19,33135284.56,0,36474098.8,38327103.04,0,12536562.15,20972156.51,61677428.64,4093512.182,0,NA,NA,NA,NA,NA,NA,NA,NA,45660815.67,0,0,0,38770241.07,43402569.27,70993735.97,31113600,92186855.41,0,0,0,13574113.14,33083360.93,0,0,19034821.95,333961.9684,42349353.29,0,15775840.73,41554933.87,38473836.72,63653877.13,66914713.67,49065066.87,75850802.65,52652688.79,32229630.86,0,214564.2874,296792.1354,216595.5963,203309.3357,466111.0007,418795.2949,0,0,88937.84482,56593065.17,2204551.68,346111.2993,0,5644504.162
11/1/2011,0,619430.4195,6142764.931,0,15636841.13,26654927.66,17576667.98,228747.7024,25201459.7,12095728.08,21914588.39,11022327.78,13654212.98,14865897.22,0,0,0,342695.0057,596879.6086,10804994.79,4802613.595,0,1256741.467,2978339.329,5751635.294,41804112.83,64701782.04,53977765.47,10291757.5,5579447.593,2023199.826,0,0,0,11590282.47,3699859.574,28843372.07,19867003.59,3292022.308,0,10057001.2,0,8335970.035,14423621.03,0,5493141.044,5901550.817,14961885.21,3832596.674,0,NA,NA,NA,NA,NA,NA,NA,NA,10947264.48,0,0,0,9137007.921,13301728.71,0,491124.9913,24892657.49,0,0,0,4060303.263,5700380.229,0,0,6678995.788,0,17569055.65,17720151.73,1491746.096,4174747.546,7399335.262,14731947.85,13537405.88,9480864.813,11057524.17,40074825.75,11890168.98,0,0,0,0,0,0,0,0,0,0,45465731.27,228273.7252,0,0,0
12/1/2011,135048.2678,792804.239,1087471.668,0,8896547.613,23595753.6,4174172.314,40617.0286,9960093.713,23235957.13,7880063.404,2683543.19,2835292.826,19182929.39,116664.6419,190276.9259,155047.9565,0,13358.79999,14610449.2,1225754.253,0,266476.9385,1162032.68,2010761.118,18107095.3,43973331.04,0,2179955.567,2734784.201,374590.1721,100121.2018,113142.6695,245614.4144,5334508.766,8089985.697,9098155.244,5997769.935,0,0,0,0,2694387.496,0,0,451008.8402,2303139.753,601399.2258,4990263.094,0,NA,NA,NA,NA,NA,NA,NA,NA,1132588.52,0,0,0,2427582.472,2789649.81,0,3042384.377,1401760.784,0,0,0,920682.7094,1439443.988,0,0,0,169644.7905,3086024.533,3874311.516,0,582959.8915,13806016.15,475307.058,5056129.596,4816162.269,2754196.618,18079836.06,0,0,143502.372,197502.4077,131565.9063,144321.3142,250827.2688,294701.5789,0,0,0,38503220.42,683432.6039,246770.7132,0,5558434.345
1/1/2012,355875.712,602794.8373,877115.6589,312063.78,1690163.36,14400,6682772.471,98963.59863,7490331.995,8433620.567,11231717.72,2393078.291,337763.6606,3682469.871,154446.9868,0,170189.5189,0,403412.9135,2946161.254,1559867.479,0,205463.9142,144420.3087,978149.4003,24531425.37,20321430.94,23643.40857,1335574.099,592039.6597,504165.4696,0,103278.2998,238453.6438,5090786.91,7510776.177,9679618.016,5473327.445,14434.96057,1923576.534,0,0,1933795.204,6129922.512,0,0,291190.9497,1523998.335,4212933.035,0,NA,NA,NA,NA,NA,NA,NA,NA,864036.5814,0,0,0,417192.3997,1219248.328,1098985.939,1362443.261,4802959.231,0,0.032775879,0,1640691.567,2560076.38,0,0,1534512.133,222534.6488,4725351.241,2525931.225,69852.95728,141992.0698,463306.1415,0,2856267.442,8169.268188,0,18966868.73,87400.63721,98545.27246,165624.2377,237099.3816,171970.9329,186296.2782,284146.2715,346689.3699,0,0,0,44913445.64,802082.0139,244449.3057,0,5717911.442
2/1/2012,230394.4243,2090758.718,2622145.955,3719233.994,3257605.447,0,6973089.668,129706.6096,10010832.92,7033523.09,4204013.311,1645438.279,1282207.101,10563633.15,194461.7796,248580.153,214802.2482,0,6375378.378,14064000,13056291.87,0,3301917.047,0,14564574.81,33963416.57,49785170.41,358426.6272,6978932.52,5155072.9,2896975.864,0,130311.4357,293687.7749,5822435.202,5427890.755,9666011.784,12802180.83,88580.92886,155697.0045,860870.6935,0,3296036.279,5630613.329,0,241588.4788,2547029.75,0,3642656.564,0,NA,NA,NA,NA,NA,NA,NA,NA,1475098.34,0,0,0,412065.8895,2194863.927,13025350.76,4135833.267,12959598.27,0,0,0,11952637.05,3717748.313,0,0,3602751.893,259941.068,6978969.047,4401411.623,1890155.58,1748134.84,10087038.53,2073639.29,22192875.86,4623244.565,6551411.434,25323484.69,62563.00551,4330563.912,202350.494,293642.6968,210803.9718,278166.4803,345537.4717,419685.7123,0,0,0,54418637.49,3099724.955,290005.2505,0,48123.48556
3/1/2012,0,7149020.584,9653030.419,7828186.643,12682657.37,0,20910217.16,355854.1206,38883448.21,12905732.54,12027898.14,10612353.65,2686879.04,30051833.04,0,0,245302.9769,0,12532464.08,29785147.74,2451305.552,0,9301397.771,0,24560331.76,18784188.91,45338038.6,34182177.69,11116506.77,8460953.187,4241025.277,0,0,0,4434449.059,11984637.85,12804983.15,15165809.07,1044881.786,12098225.49,14380782.56,0,5629992.62,5082173.337,0,973920.1155,5640404.366,16951760.94,3104294.223,0,NA,NA,NA,NA,NA,NA,NA,NA,7690933.08,0,0,0,8751192.645,8628365.495,14498477.61,12203243.04,14873506.78,0,0,0,18199904.45,14475177.99,0,0,8085140.299,0,29334945.44,0,6364281.336,11653405.24,9076515.04,15284614.13,28207033.16,23965910.36,43528955.5,62385851.64,4118399.784,12731674.07,0,0,0,0,0,0,0,0,0,58662687.48,5354621.033,57559.73985,0,0
4/1/2012,795187.4537,8518738.051,12485940.81,5681417.602,16781254.49,0,19137538.02,86516.6926,50166977.01,26595007.86,13396966.53,31400826.14,18611812.51,22161698.02,174082.1201,202829.962,185525.2619,3917998.351,10624616.82,49021651.96,0,0,13331551.98,0,37967008.3,28750254.59,41946318.29,81379467.08,13893129.48,11427107.74,910041.3531,0,117798.3882,263720.6923,5941342.332,24110608.59,23856723.41,10663133.24,3803179.497,39982797.04,35004361.92,0,9288572.279,7635401.774,0,2727179.174,9019359.32,12745168.79,3171771.156,0,NA,NA,NA,NA,NA,NA,NA,NA,24122331.69,0,0,0,16136397.38,37908517.05,25644870.44,45146339.29,0,0,0,0,29114181.05,22824672.51,0,0,15599205.67,219812.8342,33189478.27,28148597.82,13330879.14,48134926.08,3158843.267,29939517.58,34363758.53,10874354.12,58825632.45,63579230.86,17075828.65,0,177709.0375,15082.24315,176058.7996,182944.8998,303967.4547,364127.8026,0,0,0,64250851.18,4355055.117,235564.4692,0.048947929,10038263.72
5/1/2012,142996.4718,11322912.71,17753014.47,7666497.418,17193347.33,0,30074314.84,98639.79497,46768547.11,54868231.9,14120848.03,57986787.08,53686028.72,31974854.64,312161.5069,138526.6197,159358.3197,4654113.483,994672.2954,58214436.22,524015.0174,0,24222575.46,0,47739403.63,47874563.66,64426442.39,95533282.04,30961807.38,24398174.29,1654851.33,0,102820.2471,238017.3067,60336726.21,29790531.53,33325398.38,34713523.7,10946525.3,29046386.84,39988557.75,0,15084963.95,12996039.8,0,5359525.712,13470015.45,38814761.34,3117005.096,0,NA,NA,NA,NA,NA,NA,NA,NA,40666240.41,0,0,0,15040282.41,58183690.6,20641646.43,59912299.15,7619449.151,0,0,0,32176053.86,28395636.6,0,0,12320467.5,195947.5398,46435440.85,64969831.82,19813818.82,53023149.11,16628733.55,40465255.35,40774901.31,24399446.37,64941293.11,70941142.95,6698259.371,18031329.71,153685.2175,482295.4796,151447.129,153843.0785,259868.9098,311299.7098,0,0,0,89657267.11,4207243.279,214676.5171,0,98837.53858
6/1/2012,150124.8194,7406497.054,10924937.39,3386149.244,21354857.68,22603574.63,38996250.28,209770.8557,45706939.63,54921365.7,25423670.33,48918120.77,47523612.02,20418332.1,161034.7775,220175.0892,174442.6591,6370516.92,3451897.062,39126031.86,36476452.11,0,8169546.05,0,28158134.28,45649140.72,62335048.01,85256280.09,15297514.13,11610998.03,61348.29158,0,109890.3837,267482.6399,59944284.22,34794782.38,42526748.53,32674805.61,10276621.13,39646449.63,27606021.2,0,11757972.3,12383086.61,0,3964160.23,11768957.77,34349394.95,2588993.834,0,NA,NA,NA,NA,NA,NA,NA,NA,34774963.72,0,0,0,12463197.7,47963989.4,21857091.7,52522304.89,19493871.19,0,0,0,15543578.96,34157743.73,0,0,26716732.05,193546.7269,52919073.99,67031248.38,20730366.98,17845437.16,25666239.64,20054677.92,33267871.4,15515942.38,30421656.18,20377109.94,27863826.33,0,155855.7238,265752.4429,201423.3732,204285.8132,284461.0959,370928.2223,0,0,0,92695847.01,14055963.88,299545.2854,0,0
7/1/2012,80388.41037,2238244.265,3641852.33,127980.2607,15826251.15,59050977.03,32855721.55,0,32873014.15,40734812.54,17379386.49,37749076.57,28802550.6,17511393.45,58189.72064,92535.74628,103294.5584,2111588.766,153402.9624,19940185.53,21798142.95,0,670090.2311,0,17684437.31,37943909.24,56111316.55,73137016.54,13664551.42,10838162.01,1470101.052,0,0,0,31863461.77,29077835.07,39765170.05,20404628.37,9111729.606,27081645.27,15161349.16,0,5428503.137,7082005.284,0,1167622.72,5889925.746,26613081.55,2976345.515,0,NA,NA,NA,NA,NA,NA,NA,NA,26235454.61,0,0,0,6925361.513,26577944.87,12534936.05,26801459.67,9118066.732,0,0,0,6323154.089,27567884.39,0,0,22597706.56,0,48086081.96,66231323.22,13482342.39,2706929.441,1837636.974,20936792.09,14835495.14,28419692.48,26784081.48,57949740.79,9722843.668,138463.0352,0,0,0,18039.06172,775980.282,0,0,0,0,89137195.85,1086638.756,0,0,0
8/1/2012,145302.3545,12381012.42,17058234.2,8872835.232,18149480.71,66639107.55,31651042.53,8126.128754,50882625.49,91862773.01,21858698.81,61995428.32,56252820.16,28241929.58,171134.5283,144373.2132,196183.4737,22305560.64,6187101.004,47773476.38,41868688.14,0,12774789.32,0,43889466.05,35280801.3,58999660.55,63769353.15,25369989.24,19272988.76,2171501.921,20435.97452,368643.4478,905021.6867,70956216.88,38158296.51,57328911.59,34598075.09,15228554.7,42518466.93,0,0,12870908.45,11971419.81,0,5811340.873,14041360,43023996.64,2319136.237,0,NA,NA,NA,NA,NA,NA,NA,NA,36307431.96,0,0,0,11239821.11,55573572.34,24598878.4,56799782.42,72371022.08,0,0,0,24786782.91,31769135.92,0,0,20827569.77,229189.5237,50719916.16,78046222.99,22582193.06,24596756.87,27173728.41,29240013.48,38557183.58,36830908.4,47259645.12,52501543.9,1334776.212,98025.80726,259055.0243,309079.9934,49213.53439,252650.8,491401.8365,548178.7652,0,0,0,94563382.96,1666619.195,287937.4436,0,22304425.77
